userId,movieId,rating,timestamp
10,482,4.0,877889262
10,499,4.0,877893021
10,502,4.0,877889261
10,511,4.0,877888877
10,518,4.0,877886722
10,527,4.0,877886597
10,531,5.0,877886911
10,604,4.0,877892110
10,606,5.0,877888876
10,610,4.0,877888613
10,629,4.0,877886722
10,654,5.0,877886597
10,663,3.0,877886598
10,664,4.0,877886911
10,693,4.0,877886783
10,694,5.0,877892437
10,699,4.0,877893020
10,700,4.0,877892277
10,707,5.0,877886783
10,708,4.0,877892438
10,709,4.0,877888613
11,8,4.0,891904949
11,15,5.0,891903067
11,24,3.0,891904016
11,28,5.0,891904241
11,29,3.0,891904805
11,39,3.0,891905824
11,42,3.0,891905058
11,54,3.0,891905936
11,56,4.0,891904949
11,57,2.0,891904552
11,58,3.0,891904596
11,69,3.0,891904270
11,70,4.0,891904573
11,83,5.0,891904335
11,88,3.0,891905003
11,107,4.0,891903276
11,125,4.0,891903108
11,176,3.0,891905783
11,180,2.0,891904335
11,196,5.0,891904270
11,208,4.0,891905032
11,211,3.0,891905003
11,222,3.0,891902718
11,229,4.0,891905878
11,237,4.0,891903005
11,238,3.0,891905032
11,239,4.0,891904617
11,258,5.0,891901696
11,259,3.0,891902270
11,274,3.0,891906510
11,290,3.0,891903877
11,301,4.0,891902157
11,317,4.0,891904174
11,318,5.0,891904194
11,324,1.0,891902222
11,332,5.0,891901769
11,357,5.0,891904241
11,365,3.0,891904764
11,367,3.0,891905058
11,370,3.0,891902880
11,372,4.0,891904968
11,386,3.0,891905279
11,393,4.0,891905222
11,405,3.0,891904016
11,414,3.0,891905393
11,423,5.0,891904174
11,427,4.0,891904300
11,430,3.0,891905032
11,431,2.0,891905896
11,434,4.0,891904270
11,449,3.0,891906327
11,451,2.0,891905003
11,504,3.0,891905856
11,526,3.0,891904859
11,527,4.0,891904335
11,549,4.0,891904617
11,577,3.0,891905555
11,603,4.0,891905783
11,654,3.0,891905856
11,659,5.0,891904920
11,662,3.0,891904300
11,690,4.0,891901716
11,699,4.0,891904389
11,707,5.0,891906389
11,715,3.0,891904764
11,716,3.0,891905058
11,724,3.0,891904551
11,727,3.0,891904335
11,728,3.0,891905366
11,729,4.0,891904637
11,731,4.0,891904789
11,738,3.0,891905324
11,742,3.0,891902815
11,747,3.0,891906426
11,750,5.0,891901629
12,4,5.0,879960826
12,69,5.0,879958902
12,88,5.0,879960826
12,133,4.0,879959670
12,159,4.0,879959306
12,161,5.0,879959553
12,170,4.0,879959374
12,174,5.0,879958969
12,202,4.0,879959514
12,203,3.0,879959583
12,215,4.0,879959553
12,216,5.0,879960826
12,238,5.0,879960826
12,242,5.0,879960826
12,328,4.0,879958742
12,416,3.0,879959025
12,480,4.0,879959161
12,591,5.0,879959212
12,708,3.0,879959394
13,1,3.0,882140487
13,4,5.0,882141306
13,5,1.0,882396869
13,7,2.0,882396790
13,8,4.0,882140001
13,9,3.0,882140205
13,13,5.0,882141617
13,17,1.0,882396954
13,22,4.0,882140487
13,23,5.0,882139937
13,28,5.0,882398814
13,32,4.0,882140286
13,33,5.0,882397581
13,37,1.0,882397011
13,39,3.0,882397581
13,49,4.0,882399419
13,50,5.0,882140001
13,51,3.0,882399419
13,53,1.0,882396955
13,58,4.0,882139966
13,60,4.0,884538767
13,62,5.0,882397833
13,67,1.0,882141686
13,69,4.0,884538766
13,70,3.0,882140691
13,78,1.0,882399218
13,82,2.0,882397503
13,83,2.0,886303585
13,87,5.0,882398814
13,89,4.0,882139717
13,92,3.0,882397271
13,95,5.0,882140104
13,96,4.0,882140104
13,99,4.0,882398654
13,110,3.0,882141130
13,116,5.0,882140455
13,135,5.0,882139541
13,138,1.0,882399218
13,141,2.0,890705034
13,152,5.0,882141393
13,155,2.0,882399615
13,157,3.0,882140552
13,158,1.0,882142057
13,160,4.0,882140070
13,165,3.0,881515295
13,170,5.0,882139774
13,174,4.0,882139829
13,175,4.0,882139717
13,176,3.0,882140455
13,182,5.0,882139347
13,183,4.0,882397271
13,188,4.0,882140130
13,191,3.0,881515193
13,202,5.0,882141425
13,204,5.0,882140318
13,205,2.0,881515193
13,209,3.0,882141306
13,211,4.0,882140002
13,216,3.0,881515193
13,218,1.0,882396869
13,222,3.0,882140285
13,223,5.0,882139901
13,224,4.0,882140166
13,225,2.0,882399156
13,227,5.0,882397650
13,231,3.0,882397582
13,233,4.0,882397650
13,234,5.0,882140252
13,235,2.0,882141841
13,237,5.0,882140285
13,239,4.0,882141752
13,242,2.0,881515193
13,260,1.0,882140848
13,262,4.0,881514876
13,264,4.0,882140848
13,274,3.0,882399384
13,275,3.0,886303585
13,285,5.0,882139937
13,288,1.0,882396790
13,292,5.0,882140867
13,299,3.0,881515698
13,313,4.0,882774047
13,321,2.0,882140740
13,322,3.0,882140792
13,323,3.0,882140848
13,326,3.0,882140792
13,327,3.0,881515521
13,328,3.0,881514811
13,329,2.0,886952246
13,332,3.0,881515457
13,336,2.0,882140848
13,339,3.0,882140718
13,346,4.0,883670552
13,347,5.0,885185824
13,348,2.0,886952246
13,350,2.0,886302293
13,355,3.0,888688733
13,357,3.0,881515411
13,358,3.0,881515521
13,362,4.0,890704999
13,367,3.0,882141458
13,370,1.0,882396984
13,393,3.0,882141617
13,394,2.0,882399615
13,398,2.0,882398410
13,403,2.0,882397271
13,404,5.0,882399014
13,406,1.0,882397011
13,410,1.0,882141997
13,419,3.0,882398814
13,427,5.0,882398814
13,430,5.0,882139495
13,432,4.0,882398654
13,435,5.0,882141392
13,438,1.0,882397068
13,439,1.0,882397040
13,446,1.0,882397039
13,453,2.0,882397067
13,471,1.0,882140455
13,473,4.0,882398724
13,475,3.0,881515113
13,485,1.0,882140624
13,492,5.0,882140552
13,494,4.0,881515295
13,497,5.0,882140166
13,504,5.0,881515011
13,506,5.0,882140691
13,511,5.0,882139863
13,518,4.0,882140252
13,522,5.0,882140425
13,523,4.0,882141306
13,527,5.0,882140252
13,531,3.0,882140104
13,538,1.0,884538448
13,541,1.0,882397650
13,549,4.0,882399357
13,550,4.0,882397741
13,551,1.0,882397084
13,554,2.0,882397833
13,558,1.0,882397011
13,559,1.0,882396913
13,561,1.0,882396914
13,565,1.0,882397040
13,566,5.0,882397502
13,568,3.0,882140552
13,569,2.0,882396955
13,572,2.0,882398255
13,573,3.0,882396955
13,576,3.0,882398076
13,578,3.0,882397974
13,585,4.0,882141814
13,586,3.0,882398326
13,590,2.0,882397068
13,603,4.0,884538571
13,606,4.0,882140130
13,613,4.0,881515411
13,619,3.0,886952245
13,621,4.0,882398934
13,629,1.0,882141582
13,636,2.0,882397502
13,647,5.0,882140206
13,654,5.0,881515295
13,655,5.0,886261387
13,656,5.0,882139746
13,661,5.0,881515411
13,662,5.0,882399420
13,663,5.0,882140252
13,667,1.0,882397040
13,669,1.0,882397067
13,670,3.0,882396955
13,671,3.0,882396790
13,672,1.0,882396914
13,674,3.0,882396955
13,684,5.0,882397271
13,687,1.0,883670705
13,690,3.0,881514811
13,691,4.0,889316404
13,706,1.0,882396869
13,709,4.0,882139863
13,712,4.0,882141872
13,722,3.0,882399528
13,732,5.0,882141617
13,733,5.0,882399528
13,736,4.0,882399528
13,739,4.0,886303745
13,740,1.0,882140355
13,746,3.0,884538766
13,747,4.0,882140624
13,750,5.0,883670552
13,751,5.0,882774081
13,754,4.0,882140718
13,756,2.0,886302858
13,757,3.0,882398934
13,758,1.0,882397084
13,760,1.0,882396914
13,761,4.0,882398076
13,762,5.0,882141336
13,763,1.0,882141458
13,765,2.0,886303934
13,768,4.0,882398724
13,769,3.0,882397040
13,770,4.0,882397581
13,771,3.0,882398410
13,775,4.0,886304188
13,777,1.0,882397084
13,779,3.0,882398255
13,785,3.0,882141924
13,790,2.0,882141841
13,792,5.0,882139686
13,793,5.0,882141841
13,796,3.0,886304188
13,797,5.0,882398327
13,798,2.0,882397974
13,803,3.0,882398255
13,804,2.0,882141997
13,806,5.0,882140426
13,815,4.0,886303934
13,818,3.0,882141814
13,819,1.0,882141924
13,822,3.0,884538634
13,827,3.0,882398327
13,829,3.0,882398385
13,832,4.0,882399156
13,833,2.0,882397974
13,834,1.0,882397068
13,837,4.0,882139717
13,845,3.0,882141503
13,846,2.0,882141997
13,849,1.0,882397833
13,853,1.0,882397010
13,855,4.0,882140130
13,862,3.0,882399074
13,870,3.0,882397271
13,871,2.0,882141924
13,872,3.0,882139327
13,873,1.0,881515565
13,880,3.0,882140966
13,881,2.0,881514876
13,882,3.0,886952438
13,884,2.0,882140814
13,891,1.0,892015288
13,893,3.0,882774005
13,895,1.0,883670515
13,900,5.0,888279677
13,903,3.0,890704759
13,905,2.0,886302261
13,909,5.0,890704721
13,911,2.0,892015141
13,914,2.0,892870589
13,916,4.0,892870589
13,917,4.0,892015104
14,19,5.0,880929651
14,32,5.0,890881485
14,96,4.0,890881433
14,124,5.0,876964936
14,191,4.0,890881557
14,210,5.0,879119739
14,222,4.0,876965061
14,238,5.0,879119579
14,276,4.0,879119390
14,288,4.0,876964936
14,302,5.0,890880970
14,319,1.0,884482684
14,427,5.0,890881433
14,428,4.0,879119497
14,430,5.0,879119692
14,473,5.0,876964936
14,523,4.0,879119497
14,588,4.0,890881433
14,628,5.0,880929697
14,654,4.0,890881294
14,663,5.0,879119651
14,750,3.0,891014196
14,762,3.0,876964936
14,820,3.0,882839856
14,920,4.0,880929745
14,921,5.0,890881384
14,923,5.0,890881294
15,13,1.0,879455940
15,15,4.0,879455939
15,50,5.0,879455606
15,118,1.0,879456381
15,125,5.0,879456049
15,181,5.0,879455710
15,225,3.0,879456447
15,235,1.0,879456424
15,237,3.0,879455871
15,248,1.0,879455871
15,249,1.0,879455764
15,251,2.0,879455541
15,255,5.0,879455764
15,257,4.0,879455821
15,258,3.0,879455473
15,275,4.0,879455562
15,283,4.0,879455505
15,285,4.0,879455635
15,291,3.0,879456084
15,292,5.0,879455128
15,297,3.0,879455606
15,302,4.0,879455049
15,303,3.0,879455080
15,308,5.0,879455334
15,322,3.0,879455262
15,323,1.0,879455311
15,328,3.0,879455192
15,409,3.0,879456324
15,546,2.0,879456324
15,690,4.0,879455128
15,823,2.0,879456351
15,845,2.0,879456108
15,866,4.0,879456288
15,925,2.0,879455764
15,926,1.0,879456424
15,930,2.0,879456381
15,935,3.0,879455710
15,936,5.0,879455889
16,1,5.0,877717833
16,4,5.0,877726390
16,15,5.0,877722001
16,33,2.0,877722001
16,39,5.0,877720118
16,58,4.0,877720118
16,66,4.0,877719075
16,87,4.0,877720916
16,95,5.0,877728417
16,100,5.0,877720437
16,109,4.0,877719333
16,125,3.0,877726944
16,135,4.0,877720916
16,152,4.0,877728417
16,158,4.0,877727280
16,180,5.0,877726790
16,202,5.0,877724726
16,204,5.0,877722736
16,208,5.0,877727054
16,216,5.0,877722736
16,227,5.0,877727193
16,234,5.0,877720185
16,237,5.0,877719504
16,273,5.0,877722736
16,302,5.0,877716993
16,321,3.0,877717116
16,367,3.0,877726390
16,385,5.0,877727192
16,404,5.0,877728417
16,410,5.0,877718107
16,423,5.0,877721142
16,427,5.0,877722001
16,469,3.0,877720916
16,480,5.0,877720297
16,502,4.0,877723670
16,531,5.0,877722736
16,583,4.0,877720186
16,591,4.0,877726944
16,661,4.0,877726789
16,684,5.0,877719863
16,732,5.0,877726944
16,770,3.0,877724979
16,939,4.0,877717833
16,941,1.0,877720437
16,945,4.0,877719158
16,948,3.0,877717397
17,7,4.0,885272487
17,100,4.0,885272520
17,137,4.0,885272606
17,150,5.0,885272654
17,221,2.0,885272654
17,222,3.0,885272751
17,276,4.0,885272654
17,294,4.0,885166209
17,323,1.0,885166256
17,471,2.0,885272779
17,475,4.0,885272520
17,628,1.0,885272724
18,4,3.0,880132150
18,8,5.0,880130802
18,9,5.0,880130550
18,15,4.0,880131054
18,22,5.0,880130640
18,23,4.0,880130065
18,28,3.0,880129527
18,32,2.0,880132129
18,42,3.0,880130713
18,45,5.0,880130739
18,48,4.0,880130515
18,50,4.0,880130155
18,56,5.0,880129454
18,59,4.0,880132501
18,60,4.0,880132055
18,61,4.0,880130803
18,65,5.0,880130333
18,66,3.0,880131728
18,83,5.0,880129877
18,88,3.0,880130890
18,94,3.0,880131676
18,95,4.0,880131297
18,100,5.0,880130065
18,116,5.0,880131358
18,125,3.0,880131004
18,133,5.0,880130713
18,134,5.0,880129877
18,137,5.0,880132437
18,142,4.0,880131173
18,157,3.0,880131849
18,165,4.0,880129527
18,174,4.0,880130613
18,175,4.0,880130431
18,178,3.0,880129628
18,204,3.0,880131407
18,208,4.0,880131004
18,210,5.0,880131054
18,211,5.0,880131358
18,216,4.0,880129527
18,221,5.0,880129816
18,223,5.0,880129731
18,236,3.0,880131077
18,238,5.0,880132437
18,242,5.0,880129305
18,283,5.0,880130551
18,284,3.0,880131804
18,285,5.0,880130333
18,287,4.0,880131144
18,317,5.0,880131144
18,319,4.0,880129305
18,357,4.0,880129421
18,378,3.0,880131804
18,381,4.0,880131474
18,386,2.0,880131986
18,402,3.0,880132225
18,403,3.0,880132103
18,404,4.0,880132055
18,414,4.0,880131054
18,416,5.0,880131144
18,418,3.0,880130515
18,419,3.0,880131878
18,425,3.0,880130713
18,427,5.0,880129421
18,430,4.0,880130155
18,434,3.0,880131297
18,435,4.0,880130890
18,461,4.0,880130713
18,480,4.0,880129595
18,482,5.0,880130582
18,486,3.0,880131559
18,489,4.0,880129769
18,492,4.0,880131054
18,504,5.0,880129940
18,512,5.0,880131407
18,516,5.0,880130861
18,517,2.0,880129388
18,549,4.0,880131173
18,588,4.0,880131201
18,603,3.0,880129388
18,604,5.0,880129731
18,612,4.0,880131591
18,613,5.0,880129769
18,614,4.0,880130861
18,627,3.0,880131931
18,649,3.0,880131591
18,654,4.0,880130110
18,663,4.0,880129454
18,702,3.0,880131407
18,707,3.0,880131450
18,708,3.0,880129595
18,709,5.0,880131028
18,714,4.0,880130334
18,716,5.0,880131676
18,724,4.0,880132055
18,735,4.0,880130582
18,736,4.0,880131028
18,747,3.0,880132225
18,762,3.0,880132103
18,781,3.0,880132188
18,805,4.0,880131358
18,845,3.0,880131236
18,856,5.0,880131676
18,952,2.0,880130582
18,956,5.0,880131525
18,957,3.0,880132188
18,959,3.0,880131450
18,962,4.0,880131631
18,967,3.0,880131901
18,969,3.0,880131106
18,972,3.0,880130515
19,8,5.0,885412723
19,202,4.0,885412723
19,210,3.0,885412840
19,211,4.0,885412840
19,268,2.0,885412034
19,288,3.0,885411840
19,294,3.0,885412034
19,319,4.0,885411465
19,325,4.0,885412251
19,887,4.0,885411465
20,15,4.0,879667937
20,22,5.0,879669339
20,50,3.0,879667937
20,82,4.0,879669697
20,94,2.0,879669954
20,174,4.0,879669087
20,181,4.0,879667904
20,204,3.0,879670039
20,210,4.0,879669065
20,274,4.0,879668248
20,323,4.0,879667684
20,357,1.0,879669244
20,378,3.0,879669630
20,423,2.0,879669313
20,496,5.0,879669244
20,588,4.0,879669120
20,763,1.0,879668476
20,820,2.0,879668626
20,866,1.0,879668583
21,1,5.0,874951244
21,5,2.0,874951761
21,7,5.0,874951292
21,9,5.0,874951188
21,15,4.0,874951188
21,17,4.0,874951695
21,50,3.0,874951131
21,53,4.0,874951820
21,185,5.0,874951658
21,201,5.0,874951658
21,244,4.0,874951349
21,259,2.0,874951005
21,260,2.0,874950972
21,261,1.0,874951006
21,262,4.0,874950931
21,263,1.0,874951040
21,264,3.0,874950972
21,273,4.0,874951349
21,289,3.0,874950972
21,300,3.0,874950889
21,301,4.0,874951054
21,321,3.0,874950972
21,322,3.0,874951005
21,323,2.0,874950972
21,358,3.0,874951616
21,406,1.0,874951293
21,438,1.0,874951858
21,453,2.0,874951797
21,551,3.0,874951898
21,559,1.0,874951761
21,561,1.0,874951761
21,564,3.0,874951797
21,573,2.0,874951898
21,619,2.0,874951416
21,628,3.0,874951616
21,656,5.0,874951797
